,id,budget,revenue,original_title,director,production_companies,release_date,release_year,budget_adj,revenue_adj
5394,10634,3500000,28215918,Friday,F. Gary Gray,New Line Cinema,4/26/95,1995,5008384.03487438,40376043.783007
5395,281,42000000,7959291,Strange Days,Kathryn Bigelow,Lightstorm Entertainment,10/13/95,1995,60100608.4184925,11389481.7066626
5396,12122,0,0,Village of the Damned,John Carpenter,Universal Pictures,4/28/95,1995,0.0,0.0
5397,812,28000000,504050219,Aladdin,Ron Clements|John Musker,Walt Disney Pictures,11/25/92,1992,43512679.1284907,783306265.856875
5398,881,40000000,243240178,A Few Good Men,Rob Reiner,Castle Rock Entertainment,12/11/92,1992,62160970.1835582,378001136.302535
5399,881,40000000,243240178,A Few Good Men,Rob Reiner,Columbia Pictures Corporation,12/11/92,1992,62160970.1835582,378001136.302535
5400,402,49000000,352927224,Basic Instinct,Paul Verhoeven,TriStar Pictures,3/20/92,1992,76147188.4748588,548457466.200749
5401,402,49000000,352927224,Basic Instinct,Paul Verhoeven,Canal+,3/20/92,1992,76147188.4748588,548457466.200749
5402,402,49000000,352927224,Basic Instinct,Paul Verhoeven,Carolco Pictures,3/20/92,1992,76147188.4748588,548457466.200749
5403,11386,3705538,62548947,The Crying Game,Neil Jordan,Miramax Films,9/2/92,1992,5758495.92830105,97202580.7369991
5404,11386,3705538,62548947,The Crying Game,Neil Jordan,Channel Four Films,9/2/92,1992,5758495.92830105,97202580.7369991
5405,11386,3705538,62548947,The Crying Game,Neil Jordan,Palace Pictures,9/2/92,1992,5758495.92830105,97202580.7369991
5406,11386,3705538,62548947,The Crying Game,Neil Jordan,Nippon Film Development and Finance Inc.,9/2/92,1992,5758495.92830105,97202580.7369991
5407,11386,3705538,62548947,The Crying Game,Neil Jordan,Eurotrustees,9/2/92,1992,5758495.92830105,97202580.7369991
5408,2687,40000000,14358033,Memoirs of an Invisible Man,John Carpenter,Regency Enterprises,2/28/92,1992,62160970.1835582,22312731.5301886
5409,2687,40000000,14358033,Memoirs of an Invisible Man,John Carpenter,Alcor Films,2/28/92,1992,62160970.1835582,22312731.5301886
5410,2687,40000000,14358033,Memoirs of an Invisible Man,John Carpenter,Canal+,2/28/92,1992,62160970.1835582,22312731.5301886
5411,2687,40000000,14358033,Memoirs of an Invisible Man,John Carpenter,Warner Bros.,2/28/92,1992,62160970.1835582,22312731.5301886
5412,2687,40000000,14358033,Memoirs of an Invisible Man,John Carpenter,Cornelius Productions,2/28/92,1992,62160970.1835582,22312731.5301886
5413,85,18000000,389925971,Raiders of the Lost Ark,Steven Spielberg,Lucasfilm,6/12/81,1981,43167434.4874226,935116878.227065
5414,85,18000000,389925971,Raiders of the Lost Ark,Steven Spielberg,Paramount Pictures,6/12/81,1981,43167434.4874226,935116878.227065
5415,699,28000000,195312802,For Your Eyes Only,John Glen,Eon Productions,6/23/81,1981,67149342.5359908,468397365.827219
5416,699,28000000,195312802,For Your Eyes Only,John Glen,Metro-Goldwyn-Mayer (MGM),6/23/81,1981,67149342.5359908,468397365.827219
5417,10948,12000000,29800000,The Fox and the Hound,Ted Berman|Art Stevens|Richard Rich,Walt Disney Productions,7/10/81,1981,28778289.6582817,71466085.9847331
5418,1103,6000000,50000000,Escape from New York,John Carpenter,AVCO Embassy Pictures,5/22/81,1981,14389144.8291408,119909540.24284
5419,1103,6000000,50000000,Escape from New York,John Carpenter,Goldcrest Films International,5/22/81,1981,14389144.8291408,119909540.24284
5420,1103,6000000,50000000,Escape from New York,John Carpenter,International Film Investors,5/22/81,1981,14389144.8291408,119909540.24284
5421,1103,6000000,50000000,Escape from New York,John Carpenter,City Film,5/22/81,1981,14389144.8291408,119909540.24284
5422,11281,2500000,25533818,Halloween II,Rick Rosenthal,Universal Pictures,10/30/81,1981,5995477.01214204,61234967.5404874
5423,10323,15000000,41092328,Clash of the Titans,Desmond Davis,Metro-Goldwyn-Mayer (MGM),3/15/81,1981,35972862.0728522,98547243.1597602
5424,10323,15000000,41092328,Clash of the Titans,Desmond Davis,Peerford Ltd.,3/15/81,1981,35972862.0728522,98547243.1597602
5425,954,80000000,457696359,Mission: Impossible,Brian De Palma,Paramount Pictures,5/21/96,1996,111217339.11682,636297139.642961
5426,954,80000000,457696359,Mission: Impossible,Brian De Palma,Cruise/Wagner Productions,5/21/96,1996,111217339.11682,636297139.642961
5427,275,7000000,60611975,Fargo,Joel Coen,PolyGram Filmed Entertainment,4/5/96,1996,9731517.17272177,84263782.2264404
5428,275,7000000,60611975,Fargo,Joel Coen,Working Title Films,4/5/96,1996,9731517.17272177,84263782.2264404
5429,75,70000000,101371017,Mars Attacks!,Tim Burton,Tim Burton Productions,12/12/96,1996,97315171.7272178,140927684.678824
5430,454,14500000,147298761,Romeo + Juliet,Baz Luhrmann,Bazmark Films,10/31/96,1996,20158142.7149236,204777203.170305
5431,454,14500000,147298761,Romeo + Juliet,Baz Luhrmann,Twentieth Century Fox Film Corporation,10/31/96,1996,20158142.7149236,204777203.170305
5432,11238,0,0,Aladdin and the King of Thieves,Tad Stones,Walt Disney Television Animation,5/20/96,1996,0.0,0.0
5433,2300,80000000,230000000,Space Jam,Joe Pytka,Warner Bros. Family Entertainment,11/15/96,1996,111217339.11682,319749849.960858
5434,2300,80000000,230000000,Space Jam,Joe Pytka,Northern Lights Entertainment,11/15/96,1996,111217339.11682,319749849.960858
5435,2300,80000000,230000000,Space Jam,Joe Pytka,Courtside Seats Productions,11/15/96,1996,111217339.11682,319749849.960858
5436,9268,100000000,242295562,Eraser,Chuck Russell,Kopelson Entertainment,6/21/96,1996,139021673.896025,336843346.068182
5437,9268,100000000,242295562,Eraser,Chuck Russell,Warner Bros.,6/21/96,1996,139021673.896025,336843346.068182
5438,755,19000000,25836616,From Dusk Till Dawn,Robert Rodriguez,A Band Apart,1/19/96,1996,26414118.0402448,35918496.0412883
5439,755,19000000,25836616,From Dusk Till Dawn,Robert Rodriguez,Dimension Films,1/19/96,1996,26414118.0402448,35918496.0412883
5440,755,19000000,25836616,From Dusk Till Dawn,Robert Rodriguez,Los Hooligans Productions,1/19/96,1996,26414118.0402448,35918496.0412883
5441,755,19000000,25836616,From Dusk Till Dawn,Robert Rodriguez,Miramax,1/19/96,1996,26414118.0402448,35918496.0412883
5442,199,46000000,150000000,Star Trek: First Contact,Jonathan Frakes,Paramount Pictures,11/21/96,1996,63949969.9921716,208532510.844038
5443,10061,50000000,42277365,Escape from L.A.,John Carpenter,Paramount Pictures,8/9/96,1996,69510836.9480127,58774700.5021323
5444,10061,50000000,42277365,Escape from L.A.,John Carpenter,Rysher Entertainment,8/9/96,1996,69510836.9480127,58774700.5021323
5445,9400,9000000,41590886,Set  It Off,F. Gary Gray,New Line Cinema,11/6/96,1996,12511950.6506422,57820345.9053876
5446,8818,55000000,141047179,Evita,Alan Parker,Hollywood Pictures,12/14/96,1996,76461920.6428139,196086149.228923
5447,8818,55000000,141047179,Evita,Alan Parker,Cinergi Pictures Entertainment,12/14/96,1996,76461920.6428139,196086149.228923
5448,10539,38000000,28921264,James and the Giant Peach,Henry Selick,Walt Disney Pictures,4/12/96,1996,52828236.0804896,40206825.3246885
5449,10539,38000000,28921264,James and the Giant Peach,Henry Selick,Allied Filmmakers,4/12/96,1996,52828236.0804896,40206825.3246885
5450,3573,6000000,22231658,Emma,Douglas McGrath,Miramax Films,8/2/96,1996,8341300.43376152,30906823.0864396
5451,3573,6000000,22231658,Emma,Douglas McGrath,Haft Entertainment,8/2/96,1996,8341300.43376152,30906823.0864396
5452,3573,6000000,22231658,Emma,Douglas McGrath,Matchmaker Films,8/2/96,1996,8341300.43376152,30906823.0864396
5453,3065,0,0,Mystery Science Theater 3000: The Movie,Jim Mallon,Universal Pictures,4/19/96,1996,0.0,0.0
5454,3065,0,0,Mystery Science Theater 3000: The Movie,Jim Mallon,Best Brains,4/19/96,1996,0.0,0.0
5455,77,9000000,39723096,Memento,Christopher Nolan,Summit Entertainment,10/11/00,2000,11396629.0290882,50301043.2220954
5456,77,9000000,39723096,Memento,Christopher Nolan,Newmarket Capital Group,10/11/00,2000,11396629.0290882,50301043.2220954
5457,77,9000000,39723096,Memento,Christopher Nolan,Team Todd,10/11/00,2000,11396629.0290882,50301043.2220954
5458,77,9000000,39723096,Memento,Christopher Nolan,I Remember Productions,10/11/00,2000,11396629.0290882,50301043.2220954
5459,8871,123000000,345141403,How the Grinch Stole Christmas,Ron Howard,Imagine Entertainment,11/17/00,2000,155753930.064206,437049836.952227
5460,8871,123000000,345141403,How the Grinch Stole Christmas,Ron Howard,Universal Pictures,11/17/00,2000,155753930.064206,437049836.952227
5461,955,125000000,546388105,Mission: Impossible II,John Woo,Paramount Pictures,5/23/00,2000,158286514.292892,691886948.73239
5462,955,125000000,546388105,Mission: Impossible II,John Woo,Cruise/Wagner Productions,5/23/00,2000,158286514.292892,691886948.73239
5463,955,125000000,546388105,Mission: Impossible II,John Woo,Munich Film Partners & Company (MFP) MI2 Productions,5/23/00,2000,158286514.292892,691886948.73239
5464,3536,62000000,127666415,U-571,Jonathan Mostow,Universal Pictures,4/20/00,2000,78510111.0892746,161662974.580958
5465,3536,62000000,127666415,U-571,Jonathan Mostow,Canal Plus,4/20/00,2000,78510111.0892746,161662974.580958
5466,3536,62000000,127666415,U-571,Jonathan Mostow,Dino De Laurentiis Company,4/20/00,2000,78510111.0892746,161662974.580958
5467,462,52000000,256271286,Erin Brockovich,Steven Soderbergh,Jersey Films,3/13/00,2000,65847189.9458432,324514308.594375
5468,2787,23000000,53187659,Pitch Black,David Twohy,Interscope Communications,2/18/00,2000,29124718.6298921,67351113.1720718
5469,2787,23000000,53187659,Pitch Black,David Twohy,Polygram Filmed Entertainment,2/18/00,2000,29124718.6298921,67351113.1720718
5470,10637,30000000,136706683,Remember the Titans,Boaz Yakin,Walt Disney Pictures,9/29/00,2000,37988763.4302941,173110594.660907
5471,10637,30000000,136706683,Remember the Titans,Boaz Yakin,Jerry Bruckheimer Films,9/29/00,2000,37988763.4302941,173110594.660907
5472,10637,30000000,136706683,Remember the Titans,Boaz Yakin,Technical Black,9/29/00,2000,37988763.4302941,173110594.660907
5473,10637,30000000,136706683,Remember the Titans,Boaz Yakin,Run It Up Productions Inc.,9/29/00,2000,37988763.4302941,173110594.660907
5474,5551,65000000,128884132,Space Cowboys,Clint Eastwood,Village Roadshow Pictures,7/31/00,2000,82308987.432304,163204960.01556
5475,5551,65000000,128884132,Space Cowboys,Clint Eastwood,Malpaso Productions,7/31/00,2000,82308987.432304,163204960.01556
5476,5551,65000000,128884132,Space Cowboys,Clint Eastwood,Mad Chance,7/31/00,2000,82308987.432304,163204960.01556
5477,5551,65000000,128884132,Space Cowboys,Clint Eastwood,Warner Bros.,7/31/00,2000,82308987.432304,163204960.01556
5478,5551,65000000,128884132,Space Cowboys,Clint Eastwood,Clipsal Films,7/31/00,2000,82308987.432304,163204960.01556
5479,1588,28000000,90449929,Bring It On,Peyton Reed,Beacon Communications,8/25/00,2000,35456179.2016078,114536031.835596
5480,889,83000000,59468275,The Flintstones in Viva Rock Vegas,Brian Levant,Universal Pictures,4/28/00,2000,105102245.49048,75304207.6860892
5481,889,83000000,59468275,The Flintstones in Viva Rock Vegas,Brian Levant,Amblin Entertainment,4/28/00,2000,105102245.49048,75304207.6860892
5482,19457,0,0,The Yards,James Gray,Miramax Films,4/27/00,2000,0.0,0.0
5483,19457,0,0,The Yards,James Gray,Industry Entertainment,4/27/00,2000,0.0,0.0
5484,11678,75000000,215663859,Vertical Limit,Martin Campbell,Columbia Pictures Corporation,12/8/00,2000,94971908.5757354,273093444.00051
5485,11678,75000000,215663859,Vertical Limit,Martin Campbell,Global Entertainment Productions GmbH & Company Medien KG,12/8/00,2000,94971908.5757354,273093444.00051
5486,876,20000000,0,Frank Herbert's Dune,John Harrison,New Amsterdam Entertainment,12/3/00,2000,25325842.2868627,0.0
5487,876,20000000,0,Frank Herbert's Dune,John Harrison,Tandem Communications,12/3/00,2000,25325842.2868627,0.0
5488,4244,65000000,69700000,The Kid,Jon Turteltaub,Walt Disney Pictures,7/7/00,2000,82308987.432304,88260560.3697167
5489,20697,24000000,12372410,Ready to Rumble,Brian Robbins,Bel Air Entertainment,4/7/00,2000,30391010.7442353,15667085.2184201
5490,20697,24000000,12372410,Ready to Rumble,Brian Robbins,Warner Bros.,4/7/00,2000,30391010.7442353,15667085.2184201
5491,41275,0,0,Python,Richard Clabaugh,Unified Film Organization (UFO),8/9/00,2000,0.0,0.0
5492,41275,0,0,Python,Richard Clabaugh,Python Productions LLC,8/9/00,2000,0.0,0.0
5493,17908,7000000,0,My Dog Skip,Jay Russell,Alcon Entertainment,1/14/00,2000,8864044.80040197,0.0
5494,17908,7000000,0,My Dog Skip,Jay Russell,Warner Bros.,1/14/00,2000,8864044.80040197,0.0
5495,21355,57000000,0,All the Pretty Horses,Billy Bob Thornton,Columbia Pictures,12/11/00,2000,72178650.5175589,0.0
5496,21355,57000000,0,All the Pretty Horses,Billy Bob Thornton,Miramax Films,12/11/00,2000,72178650.5175589,0.0
5497,21991,0,0,State and Main,David Mamet,Filmtown Entertainment Group,8/26/00,2000,0.0,0.0
5498,21991,0,0,State and Main,David Mamet,El Dorado Pictures,8/26/00,2000,0.0,0.0
5499,21991,0,0,State and Main,David Mamet,Green/Renzi,8/26/00,2000,0.0,0.0
5500,36047,15000000,5217498,The In Crowd,Mary Lambert,Warner Bros. Pictures,7/19/00,2000,18994381.715147,6606876.57400109
5501,78,28000000,32768670,Blade Runner,Ridley Scott,Shaw Brothers,6/25/82,1982,63269987.2714343,74045476.2072083
5502,78,28000000,32768670,Blade Runner,Ridley Scott,Warner Bros.,6/25/82,1982,63269987.2714343,74045476.2072083
5503,78,28000000,32768670,Blade Runner,Ridley Scott,The Ladd Company,6/25/82,1982,63269987.2714343,74045476.2072083
5504,601,10500000,792910554,E.T. the Extra-Terrestrial,Steven Spielberg,Universal Pictures,4/3/82,1982,23726245.2267878,1791694309.24878
5505,601,10500000,792910554,E.T. the Extra-Terrestrial,Steven Spielberg,Amblin Entertainment,4/3/82,1982,23726245.2267878,1791694309.24878
5506,1091,10000000,13782838,The Thing,John Carpenter,Universal Pictures,6/25/82,1982,22596424.0255122,31144285.1722943
5507,1091,10000000,13782838,The Thing,John Carpenter,Turman-Foster Company,6/25/82,1982,22596424.0255122,31144285.1722943
5508,36647,45000000,131183530,Blade,Stephen Norrington,New Line Cinema,8/21/98,1998,60196296.1085234,175483613.698697
5509,36647,45000000,131183530,Blade,Stephen Norrington,Amen Ra Films,8/21/98,1998,60196296.1085234,175483613.698697
5510,36647,45000000,131183530,Blade,Stephen Norrington,Imaginary Forces,8/21/98,1998,60196296.1085234,175483613.698697
5511,36647,45000000,131183530,Blade,Stephen Norrington,Marvel Enterprises,8/21/98,1998,60196296.1085234,175483613.698697
5512,115,15000000,27739163,The Big Lebowski,Joel Coen,PolyGram Filmed Entertainment,2/15/98,1998,20065432.0361744,37106552.6611244
5513,115,15000000,27739163,The Big Lebowski,Joel Coen,Working Title Films,2/15/98,1998,20065432.0361744,37106552.6611244
5514,9487,120000000,363398565,A Bug's Life,John Lasseter|Andrew Stanton,Walt Disney Pictures,11/25/98,1998,160523456.289395,486116613.870056
5515,9487,120000000,363398565,A Bug's Life,John Lasseter|Andrew Stanton,Pixar Animation Studios,11/25/98,1998,160523456.289395,486116613.870056
5516,544,23000000,369884651,There's Something About Mary,Bobby Farrelly|Peter Farrelly,Twentieth Century Fox Film Corporation,7/15/98,1998,30766995.7888008,494793021.724308
5517,73,20000000,23875127,American History X,Tony Kaye,New Line Cinema,10/30/98,1998,26753909.3815659,31937649.2115689
5518,73,20000000,23875127,American History X,Tony Kaye,The Turman-Morrissey Company,10/30/98,1998,26753909.3815659,31937649.2115689
5519,73,20000000,23875127,American History X,Tony Kaye,Savoy Pictures,10/30/98,1998,26753909.3815659,31937649.2115689
5520,297,90000000,142940100,Meet Joe Black,Martin Brest,Universal Pictures,11/12/98,1998,120392592.217046,191210324.119599
5521,297,90000000,142940100,Meet Joe Black,Martin Brest,City Light Films,11/12/98,1998,120392592.217046,191210324.119599
5522,10153,75000000,13100000,Sphere,Barry Levinson,Punch Productions,2/13/98,1998,100327160.180872,17523810.6449257
5523,10153,75000000,13100000,Sphere,Barry Levinson,Warner Bros.,2/13/98,1998,100327160.180872,17523810.6449257
5524,10153,75000000,13100000,Sphere,Barry Levinson,Baltimore Pictures,2/13/98,1998,100327160.180872,17523810.6449257
5525,10153,75000000,13100000,Sphere,Barry Levinson,Constant c Productions,2/13/98,1998,100327160.180872,17523810.6449257
5526,473,60000,3221152,Pi,Darren Aronofsky,Truth and Soul Pictures Inc,7/10/98,1998,80261.7281446979,4308920.4356125
5527,473,60000,3221152,Pi,Darren Aronofsky,Protozoa Pictures,7/10/98,1998,80261.7281446979,4308920.4356125
5528,473,60000,3221152,Pi,Darren Aronofsky,Harvest Filmworks,7/10/98,1998,80261.7281446979,4308920.4356125
5529,473,60000,3221152,Pi,Darren Aronofsky,Plantain Films,7/10/98,1998,80261.7281446979,4308920.4356125
5530,9489,65000000,250821495,You've Got Mail,Nora Ephron,Warner Bros.,12/17/98,1998,86950205.4900894,335522777.408945
5531,100,1350000,3897569,"Lock, Stock and Two Smoking Barrels",Guy Ritchie,Handmade Films Ltd.,3/5/98,1998,1805888.8832557,5213760.39172004
5532,100,1350000,3897569,"Lock, Stock and Two Smoking Barrels",Guy Ritchie,Summit Entertainment,3/5/98,1998,1805888.8832557,5213760.39172004
5533,100,1350000,3897569,"Lock, Stock and Two Smoking Barrels",Guy Ritchie,PolyGram Filmed Entertainment,3/5/98,1998,1805888.8832557,5213760.39172004
5534,100,1350000,3897569,"Lock, Stock and Two Smoking Barrels",Guy Ritchie,SKA Films,3/5/98,1998,1805888.8832557,5213760.39172004
5535,100,1350000,3897569,"Lock, Stock and Two Smoking Barrels",Guy Ritchie,The Steve Tisch Company,3/5/98,1998,1805888.8832557,5213760.39172004
5536,9945,20000000,0,Vampires,John Carpenter,Columbia Pictures,10/30/98,1998,26753909.3815659,0.0
5537,9945,20000000,0,Vampires,John Carpenter,Largo Entertainment,10/30/98,1998,26753909.3815659,0.0
5538,9945,20000000,0,Vampires,John Carpenter,JVC Entertainment Networks,10/30/98,1998,26753909.3815659,0.0
5539,9945,20000000,0,Vampires,John Carpenter,Film Office,10/30/98,1998,26753909.3815659,0.0
5540,9945,20000000,0,Vampires,John Carpenter,Spooky Tooth Productions,10/30/98,1998,26753909.3815659,0.0
5541,16146,650000,0,Phantasm IV: Oblivion,Don Coscarelli,Starway International Inc.,10/13/98,1998,869502.054900894,0.0
5542,9425,75000000,14567883,Soldier,Paul W.S. Anderson,Impact Pictures,10/23/98,1998,100327160.180872,19487391.0831627
5543,9425,75000000,14567883,Soldier,Paul W.S. Anderson,Jerry Weintraub Productions,10/23/98,1998,100327160.180872,19487391.0831627
5544,9425,75000000,14567883,Soldier,Paul W.S. Anderson,Warner Bros.,10/23/98,1998,100327160.180872,19487391.0831627
5545,9425,75000000,14567883,Soldier,Paul W.S. Anderson,Morgan Creek Productions,10/23/98,1998,100327160.180872,19487391.0831627
5546,89,48000000,474171806,Indiana Jones and the Last Crusade,Steven Spielberg,Lucasfilm,5/24/89,1989,84431277.0740763,834061065.27294
5547,89,48000000,474171806,Indiana Jones and the Last Crusade,Steven Spielberg,Paramount Pictures,5/24/89,1989,84431277.0740763,834061065.27294
5548,165,40000000,332000000,Back to the Future Part II,Robert Zemeckis,Universal Pictures,11/20/89,1989,70359397.5617302,583982999.762361
5549,165,40000000,332000000,Back to the Future Part II,Robert Zemeckis,Amblin Entertainment,11/20/89,1989,70359397.5617302,583982999.762361
5550,165,40000000,332000000,Back to the Future Part II,Robert Zemeckis,U-Drive Productions,11/20/89,1989,70359397.5617302,583982999.762361
